TEST PASSED: TEST ADVENTURER CARD: coins before = 4, coins after = 6
TEST FAILED: TEST SMITHY CARD: cards before = 5, cards after = 5
TEST FAILED: TEST SMITHY CARD: cards before = 5, cards after = 5
TEST FAILED: TEST SMITHY CARD: cards before = 0, cards after = 0
TEST FAILED: TEST SMITHY CARD: cards before = 5, cards after = 5
TEST FAILED: TEST SMITHY CARD: cards before = 5, cards after = 5
TEST FAILED: TEST SMITHY CARD: cards before = 5, cards after = 5
TEST FAILED: TEST SMITHY CARD: cards before = 5, cards after = 5
TEST FAILED: TEST SMITHY CARD: cards before = 5, cards after = 5
TEST FAILED: TEST SMITHY CARD: cards before = 5, cards after = 5
TEST FAILED: TEST SMITHY CARD: cards before = 5, cards after = 5
TEST FAILED: TEST SMITHY CARD: cards before = 0, cards after = 0
TEST FAILED: TEST SMITHY CARD: cards before = 0, cards after = 0
TEST FAILED: TEST SMITHY CARD: cards before = 0, cards after = 0
TEST FAILED: TEST SMITHY CARD: cards before = 5, cards after = 5
TEST FAILED: TEST SMITHY CARD: cards before = 0, cards after = 0
TEST FAILED: TEST SMITHY CARD: cards before = 0, cards after = 0
TEST FAILED: TEST SMITHY CARD: cards before = 5, cards after = 5
TEST FAILED: TEST SMITHY CARD: cards before = 5, cards after = 5
TEST FAILED: TEST SMITHY CARD: cards before = 0, cards after = 0
TEST FAILED: TEST SMITHY CARD: cards before = 0, cards after = 0
TEST FAILED: TEST SMITHY CARD: cards before = 5, cards after = 5
TEST FAILED: TEST SMITHY CARD: cards before = 0, cards after = 0
TEST FAILED: TEST SMITHY CARD: cards before = 0, cards after = 0
TEST FAILED: TEST SMITHY CARD: cards before = 5, cards after = 5
TEST FAILED: TEST SMITHY CARD: cards before = 0, cards after = 0
TEST FAILED: TEST SMITHY CARD: cards before = 5, cards after = 5
TEST FAILED: TEST SMITHY CARD: cards before = 5, cards after = 5
TEST FAILED: TEST SMITHY CARD: cards before = 5, cards after = 5
TEST FAILED: TEST SMITHY CARD: cards before = 5, cards after = 5
TEST FAILED: TEST SMITHY CARD: cards before = 0, cards after = 0
TEST FAILED: TEST SMITHY CARD: cards before = 0, cards after = 0
TEST FAILED: TEST SMITHY CARD: cards before = 0, cards after = 0
TEST FAILED: TEST SMITHY CARD: cards before = 0, cards after = 0
TEST FAILED: TEST SMITHY CARD: cards before = 0, cards after = 0
TEST FAILED: TEST SMITHY CARD: cards before = 0, cards after = 0
TEST FAILED: TEST SMITHY CARD: cards before = 5, cards after = 5
TEST FAILED: TEST SMITHY CARD: cards before = 5, cards after = 5
TEST FAILED: TEST SMITHY CARD: cards before = 5, cards after = 5
TEST FAILED: TEST SMITHY CARD: cards before = 5, cards after = 5
TEST FAILED: TEST SMITHY CARD: cards before = 0, cards after = 0
TEST FAILED: TEST SMITHY CARD: cards before = 0, cards after = 0
TEST FAILED: TEST SMITHY CARD: cards before = 0, cards after = 0
TEST FAILED: TEST SMITHY CARD: cards before = 0, cards after = 0
TEST FAILED: TEST SMITHY CARD: cards before = 5, cards after = 5
TEST FAILED: TEST SMITHY CARD: cards before = 5, cards after = 5
TEST FAILED: TEST SMITHY CARD: cards before = 5, cards after = 5
TEST FAILED: TEST SMITHY CARD: cards before = 0, cards after = 0
TEST FAILED: TEST SMITHY CARD: cards before = 0, cards after = 0
TEST FAILED: TEST SMITHY CARD: cards before = 0, cards after = 0
TEST FAILED: TEST SMITHY CARD: cards before = 0, cards after = 0
TEST FAILED: TEST SMITHY CARD: cards before = 0, cards after = 0
TEST FAILED: TEST SMITHY CARD: cards before = 0, cards after = 0
TEST FAILED: TEST SMITHY CARD: cards before = 0, cards after = 0
TEST FAILED: TEST SMITHY CARD: cards before = 0, cards after = 0
TEST FAILED: TEST SMITHY CARD: cards before = 5, cards after = 5
TEST FAILED: TEST SMITHY CARD: cards before = 0, cards after = 0
TEST FAILED: TEST SMITHY CARD: cards before = 0, cards after = 0
TEST FAILED: TEST SMITHY CARD: cards before = 0, cards after = 0
TEST FAILED: TEST SMITHY CARD: cards before = 0, cards after = 0
TEST FAILED: TEST SMITHY CARD: cards before = 0, cards after = 0
TEST FAILED: TEST SMITHY CARD: cards before = 0, cards after = 0
TEST FAILED: TEST SMITHY CARD: cards before = 5, cards after = 5
TEST FAILED: TEST SMITHY CARD: cards before = 0, cards after = 0
TEST FAILED: TEST SMITHY CARD: cards before = 5, cards after = 5
TEST FAILED: TEST SMITHY CARD: cards before = 0, cards after = 0
TEST FAILED: TEST SMITHY CARD: cards before = 5, cards after = 5
TEST FAILED: TEST SMITHY CARD: cards before = 0, cards after = 0
TEST FAILED: TEST SMITHY CARD: cards before = 0, cards after = 0
TEST FAILED: TEST SMITHY CARD: cards before = 0, cards after = 0
TEST FAILED: TEST SMITHY CARD: cards before = 0, cards after = 0
TEST FAILED: TEST SMITHY CARD: cards before = 0, cards after = 0
TEST FAILED: TEST SMITHY CARD: cards before = 5, cards after = 5
TEST FAILED: TEST SMITHY CARD: cards before = 0, cards after = 0
TEST FAILED: TEST SMITHY CARD: cards before = 0, cards after = 0
TEST FAILED: TEST SMITHY CARD: cards before = 0, cards after = 0
TEST FAILED: TEST SMITHY CARD: cards before = 5, cards after = 5
TEST FAILED: TEST SMITHY CARD: cards before = 0, cards after = 0
TEST FAILED: TEST SMITHY CARD: cards before = 0, cards after = 0
TEST FAILED: TEST SMITHY CARD: cards before = 0, cards after = 0
TEST FAILED: TEST SMITHY CARD: cards before = 5, cards after = 5
TEST FAILED: TEST SMITHY CARD: cards before = 5, cards after = 5
TEST FAILED: TEST SMITHY CARD: cards before = 0, cards after = 0
TEST FAILED: TEST SMITHY CARD: cards before = 0, cards after = 0
TEST FAILED: TEST SMITHY CARD: cards before = 5, cards after = 5
TEST FAILED: TEST SMITHY CARD: cards before = 0, cards after = 0
TEST FAILED: TEST SMITHY CARD: cards before = 0, cards after = 0
TEST FAILED: TEST SMITHY CARD: cards before = 5, cards after = 5
TEST FAILED: TEST SMITHY CARD: cards before = 5, cards after = 5
TEST FAILED: TEST SMITHY CARD: cards before = 0, cards after = 0
TEST FAILED: TEST SMITHY CARD: cards before = 0, cards after = 0
TEST FAILED: TEST SMITHY CARD: cards before = 5, cards after = 5
TEST FAILED: TEST SMITHY CARD: cards before = 5, cards after = 5
TEST FAILED: TEST SMITHY CARD: cards before = 0, cards after = 0
TEST FAILED: TEST SMITHY CARD: cards before = 5, cards after = 5
TEST FAILED: TEST SMITHY CARD: cards before = 0, cards after = 0
TEST FAILED: TEST SMITHY CARD: cards before = 5, cards after = 5
TEST FAILED: TEST SMITHY CARD: cards before = 0, cards after = 0
TEST FAILED: TEST SMITHY CARD: cards before = 5, cards after = 5
TEST FAILED: TEST SMITHY CARD: cards before = 0, cards after = 0
TEST FAILED: TEST SMITHY CARD: cards before = 5, cards after = 5
TEST FAILED: TEST SMITHY CARD: cards before = 0, cards after = 0
TEST FAILED: TEST SMITHY CARD: cards before = 0, cards after = 0
TEST FAILED: TEST SMITHY CARD: cards before = 5, cards after = 5
TEST FAILED: TEST SMITHY CARD: cards before = 0, cards after = 0
TEST FAILED: TEST SMITHY CARD: cards before = 0, cards after = 0
TEST FAILED: TEST SMITHY CARD: cards before = 0, cards after = 0
TEST FAILED: TEST SMITHY CARD: cards before = 0, cards after = 0
TEST FAILED: TEST SMITHY CARD: cards before = 0, cards after = 0
TEST FAILED: TEST SMITHY CARD: cards before = 0, cards after = 0
TEST FAILED: TEST SMITHY CARD: cards before = 5, cards after = 5
TEST FAILED: TEST SMITHY CARD: cards before = 0, cards after = 0
TEST FAILED: TEST SMITHY CARD: cards before = 0, cards after = 0
TEST FAILED: TEST SMITHY CARD: cards before = 5, cards after = 5
TEST FAILED: TEST SMITHY CARD: cards before = 0, cards after = 0
TEST FAILED: TEST SMITHY CARD: cards before = 0, cards after = 0
TEST FAILED: TEST SMITHY CARD: cards before = 0, cards after = 0
TEST FAILED: TEST SMITHY CARD: cards before = 0, cards after = 0
TEST FAILED: TEST SMITHY CARD: cards before = 0, cards after = 0
TEST FAILED: TEST SMITHY CARD: cards before = 0, cards after = 0
TEST FAILED: TEST SMITHY CARD: cards before = 5, cards after = 5
TEST FAILED: TEST SMITHY CARD: cards before = 0, cards after = 0
TEST FAILED: TEST SMITHY CARD: cards before = 0, cards after = 0
TEST FAILED: TEST SMITHY CARD: cards before = 5, cards after = 5
TEST FAILED: TEST SMITHY CARD: cards before = 5, cards after = 5
TEST FAILED: TEST SMITHY CARD: cards before = 0, cards after = 0
TEST FAILED: TEST SMITHY CARD: cards before = 5, cards after = 5
TEST FAILED: TEST SMITHY CARD: cards before = 0, cards after = 0
TEST FAILED: TEST SMITHY CARD: cards before = 5, cards after = 5
TEST FAILED: TEST SMITHY CARD: cards before = 5, cards after = 5
TEST FAILED: TEST SMITHY CARD: cards before = 0, cards after = 0
TEST FAILED: TEST SMITHY CARD: cards before = 5, cards after = 5
TEST FAILED: TEST SMITHY CARD: cards before = 0, cards after = 0
TEST FAILED: TEST SMITHY CARD: cards before = 0, cards after = 0
TEST FAILED: TEST SMITHY CARD: cards before = 5, cards after = 5
TEST FAILED: TEST SMITHY CARD: cards before = 5, cards after = 5
TEST FAILED: TEST SMITHY CARD: cards before = 0, cards after = 0
TEST FAILED: TEST SMITHY CARD: cards before = 0, cards after = 0
TEST FAILED: TEST SMITHY CARD: cards before = 5, cards after = 5
TEST FAILED: TEST SMITHY CARD: cards before = 5, cards after = 5
TEST FAILED: TEST SMITHY CARD: cards before = 5, cards after = 5
TEST FAILED: TEST SMITHY CARD: cards before = 0, cards after = 0
TEST FAILED: TEST SMITHY CARD: cards before = 5, cards after = 5
TEST FAILED: TEST SMITHY CARD: cards before = 5, cards after = 5
TEST FAILED: TEST SMITHY CARD: cards before = 5, cards after = 5
TEST FAILED: TEST SMITHY CARD: cards before = 5, cards after = 5
TEST FAILED: TEST SMITHY CARD: cards before = 0, cards after = 0
TEST FAILED: TEST SMITHY CARD: cards before = 0, cards after = 0
TEST FAILED: TEST SMITHY CARD: cards before = 5, cards after = 5
TEST FAILED: TEST SMITHY CARD: cards before = 0, cards after = 0
TEST FAILED: TEST SMITHY CARD: cards before = 0, cards after = 0
TEST FAILED: TEST SMITHY CARD: cards before = 0, cards after = 0
TEST FAILED: TEST SMITHY CARD: cards before = 0, cards after = 0
TEST FAILED: TEST SMITHY CARD: cards before = 5, cards after = 5
TEST FAILED: TEST SMITHY CARD: cards before = 0, cards after = 0
TEST FAILED: TEST SMITHY CARD: cards before = 5, cards after = 5
TEST FAILED: TEST SMITHY CARD: cards before = 5, cards after = 5
TEST FAILED: TEST SMITHY CARD: cards before = 5, cards after = 5
TEST FAILED: TEST SMITHY CARD: cards before = 0, cards after = 0
TEST FAILED: TEST SMITHY CARD: cards before = 0, cards after = 0
TEST FAILED: TEST SMITHY CARD: cards before = 0, cards after = 0
TEST FAILED: TEST SMITHY CARD: cards before = 5, cards after = 5
TEST FAILED: TEST SMITHY CARD: cards before = 0, cards after = 0
TEST FAILED: TEST SMITHY CARD: cards before = 5, cards after = 5
TEST FAILED: TEST SMITHY CARD: cards before = 0, cards after = 0
TEST FAILED: TEST SMITHY CARD: cards before = 5, cards after = 5
TEST FAILED: TEST SMITHY CARD: cards before = 0, cards after = 0
TEST FAILED: TEST SMITHY CARD: cards before = 5, cards after = 5
TEST FAILED: TEST SMITHY CARD: cards before = 5, cards after = 5
TEST FAILED: TEST SMITHY CARD: cards before = 0, cards after = 0
TEST FAILED: TEST SMITHY CARD: cards before = 0, cards after = 0
TEST FAILED: TEST SMITHY CARD: cards before = 0, cards after = 0
TEST FAILED: TEST SMITHY CARD: cards before = 0, cards after = 0
TEST FAILED: TEST SMITHY CARD: cards before = 5, cards after = 5
TEST FAILED: TEST SMITHY CARD: cards before = 0, cards after = 0
TEST FAILED: TEST SMITHY CARD: cards before = 0, cards after = 0
TEST FAILED: TEST SMITHY CARD: cards before = 0, cards after = 0
TEST FAILED: TEST SMITHY CARD: cards before = 0, cards after = 0
TEST FAILED: TEST SMITHY CARD: cards before = 0, cards after = 0
TEST FAILED: TEST SMITHY CARD: cards before = 0, cards after = 0
TEST FAILED: TEST SMITHY CARD: cards before = 0, cards after = 0
TEST FAILED: TEST SMITHY CARD: cards before = 5, cards after = 5
TEST FAILED: TEST SMITHY CARD: cards before = 0, cards after = 0
TEST FAILED: TEST SMITHY CARD: cards before = 5, cards after = 5
TEST FAILED: TEST SMITHY CARD: cards before = 0, cards after = 0
TEST FAILED: TEST SMITHY CARD: cards before = 0, cards after = 0
TEST FAILED: TEST SMITHY CARD: cards before = 0, cards after = 0
TEST FAILED: TEST SMITHY CARD: cards before = 5, cards after = 5
TEST FAILED: TEST SMITHY CARD: cards before = 5, cards after = 5
TEST FAILED: TEST SMITHY CARD: cards before = 0, cards after = 0
TEST FAILED: TEST SMITHY CARD: cards before = 0, cards after = 0
TEST FAILED: TEST SMITHY CARD: cards before = 0, cards after = 0
TEST FAILED: TEST SMITHY CARD: cards before = 0, cards after = 0
TEST FAILED: TEST SMITHY CARD: cards before = 0, cards after = 0
TEST FAILED: TEST SMITHY CARD: cards before = 0, cards after = 0
TEST FAILED: TEST SMITHY CARD: cards before = 5, cards after = 5
TEST FAILED: TEST SMITHY CARD: cards before = 0, cards after = 0
TEST FAILED: TEST SMITHY CARD: cards before = 0, cards after = 0
TEST FAILED: TEST SMITHY CARD: cards before = 0, cards after = 0
TEST FAILED: TEST SMITHY CARD: cards before = 0, cards after = 0
TEST FAILED: TEST SMITHY CARD: cards before = 5, cards after = 5
TEST FAILED: TEST SMITHY CARD: cards before = 5, cards after = 5
TEST FAILED: TEST SMITHY CARD: cards before = 5, cards after = 5
TEST FAILED: TEST SMITHY CARD: cards before = 0, cards after = 0
TEST FAILED: TEST SMITHY CARD: cards before = 0, cards after = 0
TEST FAILED: TEST SMITHY CARD: cards before = 0, cards after = 0
TEST FAILED: TEST SMITHY CARD: cards before = 0, cards after = 0
TEST FAILED: TEST SMITHY CARD: cards before = 0, cards after = 0
TEST FAILED: TEST SMITHY CARD: cards before = 0, cards after = 0
TEST FAILED: TEST SMITHY CARD: cards before = 0, cards after = 0
TEST FAILED: TEST SMITHY CARD: cards before = 0, cards after = 0
TEST FAILED: TEST SMITHY CARD: cards before = 0, cards after = 0
TEST FAILED: TEST SMITHY CARD: cards before = 0, cards after = 0
TEST FAILED: TEST SMITHY CARD: cards before = 0, cards after = 0
TEST FAILED: TEST SMITHY CARD: cards before = 5, cards after = 5
TEST FAILED: TEST SMITHY CARD: cards before = 0, cards after = 0
TEST FAILED: TEST SMITHY CARD: cards before = 0, cards after = 0
TEST FAILED: TEST SMITHY CARD: cards before = 5, cards after = 5
TEST FAILED: TEST SMITHY CARD: cards before = 5, cards after = 5
TEST FAILED: TEST SMITHY CARD: cards before = 5, cards after = 5
TEST FAILED: TEST SMITHY CARD: cards before = 0, cards after = 0
TEST FAILED: TEST SMITHY CARD: cards before = 0, cards after = 0
TEST FAILED: TEST SMITHY CARD: cards before = 0, cards after = 0
TEST FAILED: TEST SMITHY CARD: cards before = 0, cards after = 0
TEST FAILED: TEST SMITHY CARD: cards before = 0, cards after = 0
TEST FAILED: TEST SMITHY CARD: cards before = 0, cards after = 0
TEST FAILED: TEST SMITHY CARD: cards before = 0, cards after = 0
TEST FAILED: TEST SMITHY CARD: cards before = 5, cards after = 5
TEST FAILED: TEST SMITHY CARD: cards before = 0, cards after = 0
TEST FAILED: TEST SMITHY CARD: cards before = 5, cards after = 5
TEST FAILED: TEST SMITHY CARD: cards before = 5, cards after = 5
TEST FAILED: TEST SMITHY CARD: cards before = 0, cards after = 0
TEST FAILED: TEST SMITHY CARD: cards before = 5, cards after = 5
TEST FAILED: TEST SMITHY CARD: cards before = 5, cards after = 5
TEST FAILED: TEST SMITHY CARD: cards before = 0, cards after = 0
TEST FAILED: TEST SMITHY CARD: cards before = 0, cards after = 0
TEST FAILED: TEST SMITHY CARD: cards before = 0, cards after = 0
TEST FAILED: TEST SMITHY CARD: cards before = 0, cards after = 0
TEST FAILED: TEST SMITHY CARD: cards before = 5, cards after = 5
TEST FAILED: TEST SMITHY CARD: cards before = 0, cards after = 0
TEST FAILED: TEST SMITHY CARD: cards before = 0, cards after = 0
TEST FAILED: TEST SMITHY CARD: cards before = 0, cards after = 0
TEST FAILED: TEST SMITHY CARD: cards before = 0, cards after = 0
TEST FAILED: TEST SMITHY CARD: cards before = 0, cards after = 0
TEST FAILED: TEST SMITHY CARD: cards before = 0, cards after = 0
TEST FAILED: TEST SMITHY CARD: cards before = 5, cards after = 5
TEST FAILED: TEST SMITHY CARD: cards before = 0, cards after = 0
TEST FAILED: TEST SMITHY CARD: cards before = 0, cards after = 0
TEST FAILED: TEST SMITHY CARD: cards before = 5, cards after = 5
TEST FAILED: TEST SMITHY CARD: cards before = 0, cards after = 0
TEST FAILED: TEST SMITHY CARD: cards before = 0, cards after = 0
TEST FAILED: TEST SMITHY CARD: cards before = 0, cards after = 0
TEST FAILED: TEST SMITHY CARD: cards before = 0, cards after = 0
TEST FAILED: TEST SMITHY CARD: cards before = 5, cards after = 5
TEST FAILED: TEST SMITHY CARD: cards before = 5, cards after = 5
TEST FAILED: TEST SMITHY CARD: cards before = 0, cards after = 0
TEST FAILED: TEST SMITHY CARD: cards before = 0, cards after = 0
TEST FAILED: TEST SMITHY CARD: cards before = 0, cards after = 0
TEST FAILED: TEST SMITHY CARD: cards before = 0, cards after = 0
TEST FAILED: TEST SMITHY CARD: cards before = 5, cards after = 5
TEST FAILED: TEST SMITHY CARD: cards before = 0, cards after = 0
TEST FAILED: TEST SMITHY CARD: cards before = 0, cards after = 0
TEST FAILED: TEST SMITHY CARD: cards before = 5, cards after = 5
TEST FAILED: TEST SMITHY CARD: cards before = 0, cards after = 0
TEST FAILED: TEST SMITHY CARD: cards before = 0, cards after = 0
TEST FAILED: TEST SMITHY CARD: cards before = 5, cards after = 5
TEST FAILED: TEST SMITHY CARD: cards before = 5, cards after = 5
TEST FAILED: TEST SMITHY CARD: cards before = 0, cards after = 0
TEST FAILED: TEST SMITHY CARD: cards before = 0, cards after = 0
TEST FAILED: TEST SMITHY CARD: cards before = 0, cards after = 0
TEST FAILED: TEST SMITHY CARD: cards before = 0, cards after = 0
TEST FAILED: TEST SMITHY CARD: cards before = 5, cards after = 5
TEST FAILED: TEST SMITHY CARD: cards before = 0, cards after = 0
TEST FAILED: TEST SMITHY CARD: cards before = 0, cards after = 0
TEST FAILED: TEST SMITHY CARD: cards before = 5, cards after = 5
TEST FAILED: TEST SMITHY CARD: cards before = 5, cards after = 5
TEST FAILED: TEST SMITHY CARD: cards before = 0, cards after = 0
TEST FAILED: TEST SMITHY CARD: cards before = 0, cards after = 0
TEST FAILED: TEST SMITHY CARD: cards before = 5, cards after = 5
TEST FAILED: TEST SMITHY CARD: cards before = 5, cards after = 5
TEST FAILED: TEST SMITHY CARD: cards before = 0, cards after = 0
TEST FAILED: TEST SMITHY CARD: cards before = 5, cards after = 5
TEST FAILED: TEST SMITHY CARD: cards before = 0, cards after = 0
TEST FAILED: TEST SMITHY CARD: cards before = 5, cards after = 5
